number_of_previous_reports,verified_report_count,transaction_price,reference_market_price,price_deviation_percentage,imei_status,seller_report_frequency,information_completeness,risk_label
7.0,2.0,46510.4,56513.24648950452,17.7,4.0,5.370693754392156,0.640279103624719,2
4.0,1.0,80086.3,91799.98277583798,12.76,2.0,3.442931284804553,0.3262013726559401,2
3.0,1.0,58086.08,83505.00083452511,30.44,1.0,1.7655391933356095,0.6736698613968954,2
5.0,0.0,25084.89,16806.16720010967,49.26,2.0,3.3863550485925495,0.6653834572341787,2
1.0,1.0,101539.19,88004.14906598847,15.38,0.0,0.14156420249582125,0.7244763477868761,1
6.0,2.0,85614.81,75658.19625957878,13.16,3.0,4.2928318967270425,0.3917151471119358,2
2.0,1.0,13640.36,10745.519378167171,26.94,1.0,1.7190194239225713,0.6779775367864588,1
8.0,0.0,175090.49,170953.4192273455,2.42,4.0,5.043847096090146,0.6178226133180446,2
5.0,1.0,51116.91,37336.1407514921,36.91,2.0,3.243683387237379,0.7171831938725988,2
4.0,2.0,99027.83,105180.91180320017,5.85,2.0,3.423393374499479,0.7623850581510689,1
5.0,0.0,113462.12,159088.7863954686,28.68,3.0,4.025891258912997,0.5529963861821641,2
5.0,2.0,122416.86,124851.46012896372,1.95,2.0,3.2385529884855777,0.652837145091713,1
8.0,0.0,36891.99,42176.73282270367,12.53,4.0,5.436631538030517,0.5765684735103974,2
1.0,0.0,165392.24,127460.11387637121,29.76,0.0,0.39503596473832175,0.8358429534173364,1
7.0,1.0,179297.89,153943.40994525986,16.47,4.0,5.246724989833325,0.857496588911075,2
5.0,1.0,212661.89,172405.25806739414,23.35,3.0,4.085672319631843,0.5050589779629946,2
7.0,2.0,47370.44,70544.21435013093,32.85,4.0,5.42426309814575,0.4816821567688033,2
3.0,0.0,20896.75,16445.066101843673,27.07,1.0,1.5765672911773108,0.774826174298321,1
6.0,0.0,136806.07,125510.15922415233,9.0,3.0,4.138410356598551,0.8418113437221237,2
2.0,1.0,82020.56,52896.016927342265,55.06,1.0,1.5621375957261172,0.3076058441047286,2
5.0,2.0,183044.12,158370.06404947236,15.58,3.0,4.22950455721395,0.5992051870305581,2
1.0,1.0,107347.62,139177.52477956362,22.87,0.0,0.3145989639863254,0.5154116148894006,1
3.0,1.0,186764.62,156905.50238842628,19.03,1.0,1.9135591554928708,0.836564317747921,1
3.0,2.0,266401.23,193830.9280610663,37.44,1.0,1.7306688041909282,0.4004785072345842,2
3.0,2.0,95132.1,121064.00507822284,21.42,1.0,1.985360135792595,0.8447725521005554,1
3.0,2.0,158928.49,181819.57457792087,12.59,1.0,1.7979284937276092,0.7629846318660203,1
6.0,2.0,166163.71,131959.74267006843,25.92,3.0,4.3022050176375375,0.8900507016074244,2
1.0,1.0,39521.64,44531.42577774997,11.25,0.0,0.08764401481316775,0.9931703431848655,1
6.0,2.0,106250.52,161868.55410670218,34.36,3.0,4.095058017260048,0.6335885840351563,2
0.0,0.0,108394.01,141802.7386006059,23.56,0.0,0.28831307854175015,0.7895880463077032,1
6.0,1.0,253082.56,195808.55775823403,29.25,3.0,4.360439701877716,0.7969726569224154,2
6.0,2.0,67570.0,56252.077898741365,20.12,3.0,4.102353343823898,0.8912012745483526,2
2.0,0.0,55417.48,73293.84809394718,24.39,1.0,1.7420088388462966,0.6626876273025275,1
6.0,1.0,148212.73,166083.29505445066,10.76,3.0,4.178100030654082,0.3753534183976273,2
7.0,2.0,22726.02,21949.02362638028,3.54,4.0,5.219381878040895,0.985554068562642,2
5.0,0.0,85156.25,130307.95527683875,34.65,3.0,4.111065469007677,0.3397861412017103,2
2.0,2.0,128736.17,111740.45001924627,15.21,1.0,1.5703614320161738,0.9736621548094926,1
2.0,1.0,32869.89,42076.1557308358,21.88,1.0,1.6602505145269353,0.47875075797970584,1
6.0,2.0,43706.57,41373.124759446204,5.64,3.0,4.434458333419577,0.6447387447089664,2
1.0,1.0,160117.8,163937.5480382561,2.33,0.0,0.4026128797543831,0.9654630526206505,0
5.0,0.0,14431.11,12934.579533158207,11.57,3.0,4.050827066856356,0.7736623780920218,2
3.0,2.0,170522.8,151899.87365888897,12.26,1.0,1.5439042561401803,0.7098929416436188,1
6.0,0.0,114501.28,149206.77313085253,23.26,3.0,4.246475614409522,0.5281250012184303,2
1.0,0.0,127341.02,133439.19551004434,4.57,0.0,0.13869110106973886,0.5046842312370675,0
1.0,1.0,110410.23,87808.35598544056,25.74,0.0,0.41171289750563006,0.32294436486481065,1
8.0,2.0,11234.23,15380.929869599335,26.96,4.0,5.2430905897897,0.7104325588659242,2
8.0,0.0,157694.71,162337.56697567325,2.86,4.0,5.426353870225933,0.6010708859069065,2
8.0,1.0,31122.79,33884.368723223844,8.15,4.0,5.054099409321188,0.45701083786542473,2
8.0,0.0,56032.74,63349.62199034408,11.55,4.0,5.485038538364223,0.5689498870710228,2
2.0,0.0,193515.63,189888.75609032862,1.91,1.0,1.883550671038723,0.9586595456847389,1
1.0,1.0,95271.66,67353.59503807253,41.45,0.0,0.36593828153301794,0.8938800829103579,1
0.0,0.0,73996.09,58476.43857503511,26.54,0.0,0.4701080806158477,0.6012851093365118,1
5.0,1.0,246482.65,194940.4055218968,26.44,2.0,3.235151370112587,0.9859671185982111,2
1.0,1.0,26879.99,26327.11839817709,2.1,0.0,0.07444445703092567,0.6234824410760988,1
8.0,2.0,23491.87,40531.173704296016,42.04,4.0,5.248450372920538,0.5443993147505688,2
1.0,1.0,85071.66,93280.32782753918,8.8,0.0,0.40761191970527944,0.5715444266841233,1
1.0,1.0,181978.07,159657.89428989464,13.98,0.0,0.42977147948281713,0.912231680557503,1
1.0,1.0,139111.23,178028.1983992225,21.86,0.0,0.24427285281391642,0.48742832541368697,1
1.0,0.0,109618.83,153570.78730972554,28.62,0.0,0.36615111008714685,0.45547193407016384,1
1.0,0.0,146604.94,195473.25600454223,25.0,0.0,0.1234763501195939,0.9723831269071246,1
4.0,2.0,19687.62,13200.767095322135,49.14,2.0,3.1152735209549385,0.8139882355998089,2
3.0,2.0,154447.93,127706.24544837352,20.94,1.0,1.7931297761915341,0.8346465703362942,1
5.0,1.0,31142.61,32105.778358137428,3.0,2.0,3.2108755843787997,0.8182032791980871,1
8.0,2.0,110769.38,182968.9207149253,39.46,4.0,5.080526204711049,0.7780351540150626,2
5.0,2.0,213705.98,187708.36939828453,13.85,2.0,3.3806812464141895,0.36387357730207504,2
5.0,1.0,53283.17,67575.36136372155,21.15,2.0,3.266073723862981,0.8275751930558342,2
2.0,0.0,103319.36,167264.6216847697,38.23,1.0,1.7601961537082789,0.47424533009514414,2
0.0,0.0,173712.46,129752.35932358666,33.88,0.0,0.0946547598398399,0.39268368494602574,1
2.0,2.0,31021.73,29092.86905216105,6.63,1.0,1.6205703181329636,0.9881020942710665,1
8.0,0.0,139705.66,124525.9502724044,12.19,4.0,5.3463539421913335,0.3195046483862546,2
5.0,2.0,152393.02,195450.83747795701,22.03,2.0,3.425951541250674,0.32214526550146294,2
1.0,0.0,56584.86,68537.86931108739,17.44,0.0,0.08860607340715687,0.5169387727094583,1
3.0,2.0,8903.9,10216.747467740453,12.85,1.0,1.906172860597091,0.8909414442585151,1
5.0,1.0,229584.03,195590.41866860402,17.38,3.0,4.394047583446374,0.9845608849321719,2
5.0,2.0,47883.56,88656.8493155956,45.99,2.0,3.407455909287664,0.38296940601772816,2
5.0,2.0,84187.1,91877.22589024274,8.37,2.0,3.2908719069459154,0.5768078836928643,1
8.0,1.0,160372.12,145396.30224781032,10.3,4.0,5.175921009345376,0.8140112799638388,2
5.0,0.0,88956.16,124833.22355744061,28.74,2.0,3.3855104608095217,0.7518697734591039,2
4.0,2.0,68118.61,67377.45633927791,1.1,2.0,3.2399727107860183,0.4633636752411054,1
1.0,1.0,19940.41,28995.79694463379,31.23,0.0,0.1109320407026263,0.5304441580538413,1
1.0,1.0,145981.34,167198.8787899672,12.69,0.0,0.20119338007860071,0.7160622563019343,1
8.0,0.0,105090.41,101841.66350581648,3.19,4.0,5.228858420640175,0.32478458998004045,2
4.0,0.0,164897.05,137770.11579287704,19.69,2.0,3.2526725763958497,0.8307602841483936,2
2.0,1.0,139056.96,173495.89302263764,19.85,1.0,1.9487817877043925,0.4927834434924391,1
4.0,1.0,14944.59,13367.252064192247,11.8,2.0,3.2055825062881342,0.8798423290258928,2
0.0,0.0,272591.81,173283.20261911137,57.31,0.0,0.1424054085205098,0.7785681892745508,2
5.0,1.0,190378.87,152841.09935378592,24.56,3.0,4.481173978845651,0.7517901646066283,2
0.0,0.0,124192.07,189896.13249742813,34.6,0.0,0.12097409546554538,0.8371527846608933,1
5.0,2.0,37306.23,54382.25300106891,31.4,3.0,4.005558145371046,0.3525941651317406,2
4.0,1.0,86980.25,71260.24406760432,22.06,2.0,3.424910509060613,0.48197951231662356,2
1.0,1.0,159642.22,135680.96109637874,17.66,0.0,0.47722288538407875,0.665216227348509,1
1.0,1.0,219623.05,185900.66784563434,18.14,0.0,0.34106597373645936,0.8440094335570192,1
5.0,1.0,99541.92,198607.17867538423,49.88,3.0,4.20382482709606,0.8943390268607494,2
1.0,1.0,101861.57,89180.1536112794,14.22,0.0,0.27187734259715174,0.5674725583147966,1
0.0,0.0,170873.3,112453.63838694134,51.95,0.0,0.41600078554832814,0.8555533557759056,1
6.0,0.0,51555.62,42404.691446608995,21.58,3.0,4.442670164973298,0.45419187709577086,2
2.0,1.0,113682.85,141855.3197753337,19.86,1.0,1.55126294335546,0.3577046702218538,1
2.0,0.0,211274.02,169100.38034965374,24.94,1.0,1.933998358620502,0.47260839754704503,1
0.0,0.0,112621.91,161743.3693644398,30.37,0.0,0.30867490810815823,0.9322037136967061,1
7.0,2.0,80305.79,75710.17850365963,6.07,4.0,5.016139276067999,0.6808254944119869,2
0.0,0.0,223227.82,193020.16298564852,15.65,0.0,0.05424285128519846,0.6369443770665054,1
0.0,0.0,21251.06,32865.85153722596,35.34,0.0,0.022767106856844133,0.8203342829609817,1
2.0,2.0,88805.81,103854.30286827036,14.49,1.0,1.974279286292721,0.3070650520465395,1
1.0,1.0,141886.27,115373.45473669001,22.98,0.0,0.21325895133334227,0.3828121830880194,1
3.0,1.0,77695.91,111937.63284019438,30.59,1.0,1.8578078154289255,0.36972190803296023,2
0.0,0.0,109416.47,153999.24813899936,28.95,0.0,0.0008586706739555638,0.3851669777524317,1
0.0,0.0,125296.91,125825.37417067782,0.42,0.0,0.3965859832877702,0.6174152552891687,0
3.0,2.0,15105.87,24654.592325893183,38.73,1.0,1.7410176936566581,0.4964780401953279,2
8.0,1.0,63863.61,44171.81415298179,44.58,4.0,5.461801334881339,0.8500075054550511,2
1.0,0.0,142129.4,111125.41392446969,27.9,0.0,0.2604487456275952,0.8873273824301771,1
0.0,0.0,97969.39,141964.04420204958,30.99,0.0,0.3944000746120248,0.9474575430493342,1
8.0,2.0,52608.11,107693.16112000986,51.15,4.0,5.314733345680159,0.43724367944041953,2
8.0,1.0,56228.95,77546.4788536883,27.49,4.0,5.260269236319809,0.6519961790738475,2
4.0,2.0,24246.2,19715.566731714258,22.98,2.0,3.474122094434251,0.3340884733997562,2
1.0,1.0,140884.35,159317.3708736711,11.57,0.0,0.24779961106268733,0.46793568759394466,1
2.0,0.0,60256.51,104466.90558063684,42.32,1.0,1.9461941824870883,0.7305541593680434,2
0.0,0.0,104874.86,112369.9348039476,6.67,0.0,0.018038815067434488,0.5956746207224971,1
1.0,1.0,94949.67,99102.04665090407,4.19,0.0,0.3287094226245591,0.7834894729978523,1
3.0,1.0,52724.72,60415.62899169187,12.73,1.0,1.9558307896170728,0.8874591663878513,1
5.0,1.0,66217.86,62510.958301369144,5.93,2.0,3.449637664743137,0.34167457621899844,2
2.0,1.0,24271.66,22065.14957749822,10.0,1.0,1.7425268152526752,0.9570290778394412,1
4.0,1.0,154583.77,144443.81307836724,7.02,2.0,3.23604858298484,0.32968233006640774,1
1.0,0.0,63542.51,61655.845895369166,3.06,0.0,0.4052567173116198,0.9871681057888377,0
3.0,0.0,20578.5,66726.65615311277,69.16,1.0,1.6675079425531019,0.7463422075644837,2
6.0,0.0,153486.35,198765.0229905396,22.78,3.0,4.468580712578272,0.3303100135010951,2
8.0,2.0,105829.89,83304.38560659777,27.04,4.0,5.12534206027713,0.575540172722977,2
3.0,1.0,116943.68,107032.46947326168,9.26,1.0,1.5371989136565598,0.4807459200521812,1
4.0,2.0,66919.11,83429.8891446245,19.79,2.0,3.385961976306428,0.8590006433320088,2
0.0,0.0,57867.1,65136.31151643133,11.16,0.0,0.20236212775612478,0.4578186185041168,1
0.0,0.0,7291.46,11111.640266885428,34.38,0.0,0.17788868428167004,0.8783487594171648,1
5.0,2.0,124682.98,172428.40607729845,27.69,3.0,4.160454977389793,0.5186389803055118,2
0.0,0.0,108490.53,99899.1983336117,8.6,0.0,0.49022111709301947,0.992400569867,0
3.0,1.0,110172.44,146779.15770478922,24.94,1.0,1.785838326536608,0.48928637495977517,1
2.0,0.0,216297.37,192144.77140961838,12.57,1.0,1.9959572212993955,0.7794725622576613,1
1.0,1.0,12787.81,10537.954591210088,21.35,0.0,0.17179049417173475,0.8601356297633942,1
0.0,0.0,151184.6,138257.52530040886,9.35,0.0,0.20698461933015538,0.45152159043792295,1
3.0,1.0,31139.19,32541.733766448346,4.31,1.0,1.605881349054334,0.35302902149102217,1
8.0,1.0,84799.38,97013.3609596791,12.59,4.0,5.215182058169752,0.6858732370985667,2
4.0,2.0,136146.94,170888.5953693753,20.33,2.0,3.031002671451808,0.7739553441283151,2
2.0,0.0,17541.94,23584.21130704897,25.62,1.0,1.5002789259664935,0.8720933287435355,1
0.0,0.0,194897.74,198026.56212694052,1.58,0.0,0.22653673805267677,0.49093476235028005,0
5.0,0.0,116844.33,120358.80734248899,2.92,2.0,3.373011962296412,0.9106001246505195,1
1.0,0.0,51207.86,85048.7571942595,39.79,0.0,0.21853258323102703,0.9410366542337392,1
5.0,1.0,13776.86,13706.950413726825,0.51,2.0,3.25900269958171,0.8454308845284708,1
6.0,2.0,119200.1,121496.38485066318,1.89,3.0,4.222807947782761,0.3053177948550286,2
2.0,0.0,91431.25,104029.18816142602,12.11,1.0,1.7634021399606459,0.3610514785444041,1
1.0,1.0,52157.53,50910.23041277288,2.45,0.0,0.3878020238748386,0.9984161476708633,0
0.0,0.0,82021.78,103185.03138162513,20.51,0.0,0.40189314530922265,0.8137640860206279,1
1.0,0.0,11255.33,12429.960164367418,9.45,0.0,0.4190290218562353,0.738754145826149,1
3.0,2.0,197961.71,199900.74666547083,0.97,1.0,1.606214954034808,0.9309534056771052,1
8.0,0.0,39431.08,73101.74382146941,46.06,4.0,5.2289222281719585,0.32774902566895875,2
1.0,1.0,121197.05,101242.20813162606,19.71,0.0,0.41550284810178567,0.8301645036884353,1
5.0,2.0,182799.01,159107.85192957727,14.89,2.0,3.4709395099386477,0.7582742989435103,2
5.0,2.0,118916.38,145427.8852827493,18.23,2.0,3.271491691202057,0.8937545820114461,1
0.0,0.0,192595.84,178826.2177333992,7.7,0.0,0.24649998900085418,0.8445329635426491,0
0.0,0.0,250682.0,188851.8900046447,32.74,0.0,0.38229738557373,0.6394515990012932,1
3.0,2.0,51967.02,45943.78788360962,13.11,1.0,1.9958471568012703,0.34967791702671663,1
4.0,1.0,88149.08,84175.97078289717,4.72,2.0,3.212966099175662,0.9365810783310835,1
2.0,0.0,137010.95,140495.22847285436,2.48,1.0,1.5825498391174166,0.8344515721356982,1
5.0,0.0,18283.71,18554.612331778786,1.46,3.0,4.417153400543473,0.5494772453214908,2
8.0,2.0,113861.15,146219.53217406658,22.13,4.0,5.35521260423999,0.9887497730641599,2
6.0,2.0,9354.24,10927.853600237071,14.4,3.0,4.07253788599764,0.5177757541418186,2
8.0,0.0,202871.04,183676.8104908314,10.45,4.0,5.161754648369026,0.559392428582774,2
6.0,0.0,99397.11,146452.19545090455,32.13,3.0,4.2766116961150065,0.9822729892173638,2
8.0,0.0,117151.23,117444.84276834672,0.25,4.0,5.365732780163438,0.7676777539416739,2
6.0,0.0,100914.78,91491.18473723278,10.3,3.0,4.390323291777532,0.9154364343653247,2
5.0,2.0,158713.62,197724.70602381817,19.73,3.0,4.077865684914957,0.921427902714502,2
6.0,2.0,179714.76,149937.22933829972,19.86,3.0,4.108375335283573,0.6755138351438897,2
8.0,0.0,119075.47,163385.6619276395,27.12,4.0,5.372061257212523,0.4868767737051291,2
2.0,2.0,121664.12,166823.14814461154,27.07,1.0,1.5580561863870428,0.8932121024238511,1
4.0,2.0,9706.93,14156.237324682315,31.43,2.0,3.249080119462281,0.6513212969592722,2
5.0,1.0,22310.77,20390.033161829364,9.42,2.0,3.272996077195835,0.6950457257132516,2
8.0,2.0,41890.32,47689.34728682216,12.16,4.0,5.169677273562808,0.6789575743680224,2
2.0,0.0,130819.73,134491.34325654237,2.73,1.0,1.8981681070634406,0.30671164228659054,1
5.0,2.0,140762.63,128550.34727788862,9.5,3.0,4.027707905372895,0.33210837343971816,2
6.0,0.0,81830.43,71781.07541267961,14.0,3.0,4.388722247390398,0.7314690281469888,2
8.0,2.0,259819.86,194869.7650031474,33.33,4.0,5.323016374157494,0.8561061510859576,2
1.0,1.0,31705.35,27690.262004343713,14.5,0.0,0.253608787836699,0.6199270089077467,1
6.0,0.0,192732.21,157576.8233265995,22.31,3.0,4.436186348739301,0.4332858083780107,2
6.0,2.0,149079.94,101366.65274019627,47.07,3.0,4.101123219016807,0.5846447843405692,2
8.0,2.0,91755.26,89578.49799478035,2.43,4.0,5.400387017562174,0.8378264862133755,2
7.0,1.0,10793.86,14857.34870703071,27.35,4.0,5.093887270380773,0.3760349710712798,2
4.0,0.0,117498.6,148281.93190784196,20.76,2.0,3.4952230486115003,0.6921392206118384,2
5.0,0.0,98360.05,156599.34704572512,37.19,2.0,3.0163823849449054,0.7915489574807908,2
0.0,0.0,102810.52,70601.92438984901,45.62,0.0,0.2765986295890253,0.591083059209794,1
8.0,0.0,135538.42,108222.94541321068,25.24,4.0,5.084008407110654,0.7208834837914702,2
0.0,0.0,83925.13,125224.00341462385,32.98,0.0,0.20398753323668584,0.9184338620744623,1
5.0,1.0,55561.44,79852.59614408777,30.42,3.0,4.073973335087281,0.44896926219511296,2
5.0,2.0,109287.67,126960.58117027872,13.92,3.0,4.09691272589527,0.39455820958788596,2
2.0,2.0,100095.59,92484.14128918205,8.23,1.0,1.5304902543632442,0.342593810826798,1
1.0,1.0,200705.76,176833.27254412632,13.5,0.0,0.004001772636925471,0.8083491513935461,1
1.0,0.0,173476.74,146517.51307121673,18.4,0.0,0.359652943053333,0.9303715827083823,1
8.0,2.0,36741.47,30994.996797277945,18.54,4.0,5.226730266373085,0.7832755384149517,2
4.0,0.0,191556.81,161924.60489516176,18.3,2.0,3.0227960925890613,0.9835170083960865,2
1.0,1.0,47092.29,74126.06996505169,36.47,0.0,0.46948490944193577,0.7956775152895323,1
5.0,0.0,197446.31,187758.00018608163,5.16,3.0,4.332805072731266,0.501946338854653,2
0.0,0.0,114881.19,124640.54315783014,7.83,0.0,0.132136566016747,0.4789125652065661,0
7.0,0.0,17054.87,15239.812521751322,11.91,4.0,5.219347573560049,0.7666685569832417,2
2.0,1.0,125245.42,149528.91396920136,16.24,1.0,1.7446333414528166,0.7730681740217,1
0.0,0.0,46308.7,34839.530104498815,32.92,0.0,0.2849639073854321,0.6666686321347276,1
0.0,0.0,125991.09,176680.82176188295,28.69,0.0,0.4287251388347811,0.6688223574286931,1
4.0,0.0,168749.16,190182.75843590643,11.27,2.0,3.2949501413670763,0.5916490029064261,2
3.0,0.0,141444.96,142098.61207557496,0.46,1.0,1.9893630745224316,0.5449447205111246,1
6.0,1.0,128210.82,111245.82757602935,15.25,3.0,4.363404544648363,0.7438367581937803,2
2.0,0.0,164097.89,124391.97148826621,31.92,1.0,1.9942585991354045,0.8232621072292199,1
2.0,2.0,71969.27,91482.48252722714,21.33,1.0,1.7753745756382404,0.8693840135244713,1
0.0,0.0,27438.75,25880.728582772124,6.02,0.0,0.3392245942315448,0.5154857738875069,1
1.0,1.0,241491.94,186480.26477852013,29.5,0.0,0.3689492860323233,0.9004139653995218,1
8.0,1.0,78835.13,72545.44160334402,8.67,4.0,5.377373517284498,0.5119195476679681,2
0.0,0.0,79336.43,69441.07700307656,14.25,0.0,0.01221481416814546,0.5134147509081396,1
7.0,0.0,44163.91,46351.707408236485,4.72,4.0,5.063737160367579,0.8642016069365781,2
2.0,0.0,203978.19,198557.56727854782,2.73,1.0,1.6138611930145448,0.9785628041936629,1
0.0,0.0,179084.53,189087.2430832554,5.29,0.0,0.13574724543820904,0.9525579864742948,0
0.0,0.0,61900.56,76392.150272214,18.97,0.0,0.4526840946476613,0.37775553286942426,1
0.0,0.0,58777.31,59401.02237953277,1.05,0.0,0.3613016117362178,0.5019336300501266,0
6.0,0.0,144680.44,163020.21063964843,11.25,3.0,4.071640805267185,0.8319275681028007,2
5.0,2.0,68019.91,90295.9095372665,24.67,2.0,3.21317751654054,0.8643705170898035,2
3.0,2.0,317671.94,193879.72951674712,63.85,1.0,1.6215607725645413,0.6529865703330524,2
4.0,0.0,168363.76,181231.1786257737,7.1,2.0,3.414931823285405,0.31127194462835983,1
4.0,0.0,162149.41,154295.75502943658,5.09,2.0,3.458898493009778,0.6512933013222546,1
7.0,1.0,30920.94,27085.615121729705,14.16,4.0,5.082145068406795,0.32180284614841176,2
7.0,1.0,128676.65,143404.26994554506,10.27,4.0,5.208285390988755,0.4969768113561836,2
4.0,2.0,197183.18,197578.33350356636,0.2,2.0,3.4764184926265815,0.7598020352551373,1
5.0,0.0,81014.6,80925.58126691569,0.11,3.0,4.328544721345795,0.3942216797607706,2
5.0,1.0,218056.43,177498.1105793697,22.85,3.0,4.434048434171467,0.7987426806007909,2
2.0,0.0,97142.1,87546.94947577672,10.96,1.0,1.6788468655020772,0.734970365453619,1
6.0,0.0,274765.17,194551.56013478254,41.23,3.0,4.104851183118285,0.6007859530174132,2
1.0,1.0,192981.07,134182.36060163577,43.82,0.0,0.34565186448951707,0.560508536244134,1
6.0,1.0,22719.08,28335.091753620625,19.82,3.0,4.068713167438735,0.9402664801195841,2
7.0,1.0,117161.48,101018.69037097841,15.98,4.0,5.41995094836313,0.6872194633364899,2
0.0,0.0,27892.99,19448.463145566377,43.42,0.0,0.3774185784277058,0.9222296801531833,1
6.0,1.0,101915.64,85064.38750036054,19.81,3.0,4.152453317513402,0.5887095773891287,2
8.0,1.0,120046.17,183922.43068680543,34.73,4.0,5.249355759859484,0.7162481262574518,2
1.0,1.0,110282.51,54118.41695145887,103.78,0.0,0.39959694980968746,0.9682260912811322,2
4.0,1.0,247542.45,190607.8778355275,29.87,2.0,3.467455159886213,0.38686019794046544,2
8.0,0.0,21472.37,28985.378480676685,25.92,4.0,5.176080247943614,0.4839464660001666,2
8.0,2.0,154198.62,136314.19394409255,13.12,4.0,5.394995909192632,0.9416857602098614,2
1.0,0.0,234478.72,193480.25566859523,21.19,0.0,0.09723354054714167,0.5954030885479364,1
3.0,2.0,100878.03,134289.17900931765,24.88,1.0,1.951770069593282,0.4904247718514794,1
4.0,1.0,230587.95,180810.7512135038,27.53,2.0,3.3431250050999783,0.9981377980991957,2
1.0,1.0,258300.1,198295.79018270157,30.26,0.0,0.07636966003507412,0.3715465156683924,1
3.0,1.0,173963.21,131950.2528480682,31.84,1.0,1.8699144608049654,0.7280801074249837,2
